device: cuda
epoch=1 iter=2200/3627 loss=0.2571 policy=0.2283 distill=0.0443 type=0.0660 value=0.1998 call_opp_batch=328 call_label_batch=123
epoch=1 iter=2250/3627 loss=0.2695 policy=0.2398 distill=0.0457 type=0.0919 value=0.1571 call_opp_batch=314 call_label_batch=118
epoch=1 iter=2300/3627 loss=0.2749 policy=0.2460 distill=0.0476 type=0.0691 value=0.1691 call_opp_batch=326 call_label_batch=113
epoch=1 iter=2350/3627 loss=0.2444 policy=0.2165 distill=0.0418 type=0.0689 value=0.1933 call_opp_batch=313 call_label_batch=104
epoch=1 iter=2400/3627 loss=0.2208 policy=0.1965 distill=0.0424 type=0.0352 value=0.1652 call_opp_batch=309 call_label_batch=118
epoch=1 iter=2450/3627 loss=0.2480 policy=0.2177 distill=0.0495 type=0.0753 value=0.1743 call_opp_batch=301 call_label_batch=124
epoch=1 iter=2500/3627 loss=0.2538 policy=0.2271 distill=0.0439 type=0.0559 value=0.1709 call_opp_batch=298 call_label_batch=106
epoch=1 iter=2550/3627 loss=0.2308 policy=0.2049 distill=0.0412 type=0.0580 value=0.1704 call_opp_batch=337 call_label_batch=116
epoch=1 iter=2600/3627 loss=0.2528 policy=0.2229 distill=0.0426 type=0.0810 value=0.2114 call_opp_batch=310 call_label_batch=101
epoch=1 iter=2650/3627 loss=0.2602 policy=0.2327 distill=0.0447 type=0.0583 value=0.1802 call_opp_batch=309 call_label_batch=115
epoch=1 iter=2700/3627 loss=0.2559 policy=0.2296 distill=0.0425 type=0.0574 value=0.1702 call_opp_batch=305 call_label_batch=108
epoch=1 iter=2750/3627 loss=0.2370 policy=0.2088 distill=0.0442 type=0.0685 value=0.1816 call_opp_batch=329 call_label_batch=132
epoch=1 iter=2800/3627 loss=0.2572 policy=0.2287 distill=0.0483 type=0.0516 value=0.1878 call_opp_batch=316 call_label_batch=108
epoch=1 iter=2850/3627 loss=0.2386 policy=0.2123 distill=0.0433 type=0.0552 value=0.1672 call_opp_batch=296 call_label_batch=115
epoch=1 iter=2900/3627 loss=0.2541 policy=0.2260 distill=0.0447 type=0.0696 value=0.1736 call_opp_batch=285 call_label_batch=112
epoch=1 iter=2950/3627 loss=0.2739 policy=0.2460 distill=0.0417 type=0.0754 value=0.1814 call_opp_batch=315 call_label_batch=113
epoch=1 iter=3000/3627 loss=0.2406 policy=0.2133 distill=0.0403 type=0.0807 value=0.1689 call_opp_batch=355 call_label_batch=139
epoch=1 iter=3050/3627 loss=0.2411 policy=0.2131 distill=0.0448 type=0.0653 value=0.1775 call_opp_batch=325 call_label_batch=116
epoch=1 iter=3100/3627 loss=0.2406 policy=0.2120 distill=0.0445 type=0.0752 value=0.1759 call_opp_batch=338 call_label_batch=115
epoch=1 iter=3150/3627 loss=0.2325 policy=0.2062 distill=0.0423 type=0.0527 value=0.1838 call_opp_batch=319 call_label_batch=121
epoch=1 iter=3200/3627 loss=0.2553 policy=0.2261 distill=0.0496 type=0.0565 value=0.1813 call_opp_batch=333 call_label_batch=123
epoch=1 iter=3250/3627 loss=0.2601 policy=0.2312 distill=0.0466 type=0.0588 value=0.1979 call_opp_batch=303 call_label_batch=96
epoch=1 iter=3300/3627 loss=0.2485 policy=0.2192 distill=0.0517 type=0.0473 value=0.1857 call_opp_batch=301 call_label_batch=106
epoch=1 iter=3350/3627 loss=0.2497 policy=0.2211 distill=0.0426 type=0.0758 value=0.1896 call_opp_batch=317 call_label_batch=104
epoch=1 iter=3400/3627 loss=0.2716 policy=0.2433 distill=0.0438 type=0.0649 value=0.1952 call_opp_batch=316 call_label_batch=110
epoch=1 iter=3450/3627 loss=0.2426 policy=0.2137 distill=0.0470 type=0.0675 value=0.1761 call_opp_batch=321 call_label_batch=125
epoch=1 iter=3500/3627 loss=0.2809 policy=0.2494 distill=0.0464 type=0.0979 value=0.1862 call_opp_batch=301 call_label_batch=109
epoch=1 iter=3550/3627 loss=0.2574 policy=0.2297 distill=0.0460 type=0.0484 value=0.1945 call_opp_batch=317 call_label_batch=117
epoch=1 iter=3600/3627 loss=0.2768 policy=0.2472 distill=0.0493 type=0.0628 value=0.1835 call_opp_batch=301 call_label_batch=104
epoch=1 avg_loss=0.2547 policy=0.2264 distill=0.0453 type=0.0659 value=0.1785 train_call_opp=1144422 train_call_label=416390 val_acc=0.8837 top3=0.9923 call_f1=0.9228 call_precision=0.9182 call_recall=0.9274 call_pred_rate=0.3646 call_label_rate=0.3610 select_score=0.939520
type_acc: {"AnGang": 0.8677685950413223, "BuGang": 0.9381663113006397, "Chi": 0.8929392446633826, "Gang": 0.9005681818181818, "Hu": 1.0, "Pass": 0.9515195958608327, "Peng": 0.9438929168990519, "Play": 0.8675833596047625}
call_metrics: {"call_action_acc": 0.9148229081307475, "call_action_total": 21966, "call_decision_acc": 0.9439934264585045, "call_f1": 0.9228121036419641, "call_label_rate": 0.3609860312243221, "call_opp_total": 60850, "call_precision": 0.918236725863157, "call_pred_rate": 0.3646014790468365, "call_recall": 0.927433306018392}
saved: model/checkpoint/v7_calibrated_095/mahjong_v7_calibrated_epoch_1.pkl
saved best: model/checkpoint/v7_calibrated_095/mahjong_v7_calibrated_best.pkl select_score: 0.9395199740500108
epoch=2 iter=0/3627 loss=0.2408 policy=0.2146 distill=0.0412 type=0.0592 value=0.1759 call_opp_batch=333 call_label_batch=125
epoch=2 iter=50/3627 loss=0.2472 policy=0.2183 distill=0.0453 type=0.0744 value=0.1785 call_opp_batch=316 call_label_batch=99
epoch=2 iter=100/3627 loss=0.2649 policy=0.2370 distill=0.0417 type=0.0696 value=0.1948 call_opp_batch=299 call_label_batch=104
epoch=2 iter=150/3627 loss=0.2330 policy=0.2077 distill=0.0382 type=0.0625 value=0.1737 call_opp_batch=309 call_label_batch=114
epoch=2 iter=200/3627 loss=0.2748 policy=0.2464 distill=0.0452 type=0.0674 value=0.1779 call_opp_batch=320 call_label_batch=109
epoch=2 iter=250/3627 loss=0.2299 policy=0.2040 distill=0.0419 type=0.0483 value=0.1864 call_opp_batch=324 call_label_batch=117
epoch=2 iter=300/3627 loss=0.2554 policy=0.2280 distill=0.0461 type=0.0492 value=0.1822 call_opp_batch=309 call_label_batch=111
epoch=2 iter=350/3627 loss=0.2567 policy=0.2283 distill=0.0421 type=0.0790 value=0.1831 call_opp_batch=327 call_label_batch=139
epoch=2 iter=400/3627 loss=0.2675 policy=0.2396 distill=0.0421 type=0.0718 value=0.1865 call_opp_batch=312 call_label_batch=109
epoch=2 iter=450/3627 loss=0.2316 policy=0.2067 distill=0.0405 type=0.0443 value=0.1787 call_opp_batch=316 call_label_batch=110
epoch=2 iter=500/3627 loss=0.2416 policy=0.2148 distill=0.0459 type=0.0501 value=0.1691 call_opp_batch=324 call_label_batch=121
epoch=2 iter=550/3627 loss=0.2631 policy=0.2372 distill=0.0412 type=0.0541 value=0.1789 call_opp_batch=267 call_label_batch=90
epoch=2 iter=600/3627 loss=0.2428 policy=0.2136 distill=0.0441 type=0.0828 value=0.1781 call_opp_batch=330 call_label_batch=129
epoch=2 iter=650/3627 loss=0.2660 policy=0.2383 distill=0.0466 type=0.0560 value=0.1724 call_opp_batch=320 call_label_batch=107
epoch=2 iter=700/3627 loss=0.2630 policy=0.2356 distill=0.0445 type=0.0628 value=0.1693 call_opp_batch=309 call_label_batch=101
epoch=2 iter=750/3627 loss=0.2522 policy=0.2235 distill=0.0469 type=0.0716 value=0.1632 call_opp_batch=318 call_label_batch=107
epoch=2 iter=800/3627 loss=0.2378 policy=0.2112 distill=0.0416 type=0.0551 value=0.1893 call_opp_batch=327 call_label_batch=110
epoch=2 iter=850/3627 loss=0.2293 policy=0.2036 distill=0.0416 type=0.0532 value=0.1730 call_opp_batch=296 call_label_batch=120
epoch=2 iter=900/3627 loss=0.2524 policy=0.2241 distill=0.0440 type=0.0723 value=0.1792 call_opp_batch=313 call_label_batch=123
epoch=2 iter=950/3627 loss=0.2535 policy=0.2255 distill=0.0447 type=0.0644 value=0.1821 call_opp_batch=323 call_label_batch=124
epoch=2 iter=1000/3627 loss=0.2546 policy=0.2272 distill=0.0424 type=0.0702 value=0.1755 call_opp_batch=324 call_label_batch=121
epoch=2 iter=1050/3627 loss=0.2459 policy=0.2168 distill=0.0481 type=0.0675 value=0.1737 call_opp_batch=320 call_label_batch=113
epoch=2 iter=1100/3627 loss=0.2461 policy=0.2170 distill=0.0496 type=0.0534 value=0.1860 call_opp_batch=302 call_label_batch=98
epoch=2 iter=1150/3627 loss=0.2419 policy=0.2155 distill=0.0418 type=0.0662 value=0.1633 call_opp_batch=310 call_label_batch=105
epoch=2 iter=1200/3627 loss=0.2601 policy=0.2317 distill=0.0425 type=0.0759 value=0.1852 call_opp_batch=333 call_label_batch=120
epoch=2 iter=1250/3627 loss=0.2355 policy=0.2099 distill=0.0427 type=0.0469 value=0.1724 call_opp_batch=318 call_label_batch=122
epoch=2 iter=1300/3627 loss=0.2336 policy=0.2074 distill=0.0419 type=0.0557 value=0.1763 call_opp_batch=299 call_label_batch=103
epoch=2 iter=1350/3627 loss=0.2533 policy=0.2262 distill=0.0410 type=0.0695 value=0.1809 call_opp_batch=291 call_label_batch=99
epoch=2 iter=1400/3627 loss=0.2603 policy=0.2311 distill=0.0489 type=0.0608 value=0.1813 call_opp_batch=288 call_label_batch=103
epoch=2 iter=1450/3627 loss=0.2669 policy=0.2381 distill=0.0403 type=0.0827 value=0.2023 call_opp_batch=334 call_label_batch=127
epoch=2 iter=1500/3627 loss=0.2495 policy=0.2224 distill=0.0406 type=0.0672 value=0.1893 call_opp_batch=307 call_label_batch=119
epoch=2 iter=1550/3627 loss=0.2726 policy=0.2439 distill=0.0467 type=0.0709 value=0.1657 call_opp_batch=298 call_label_batch=114
epoch=2 iter=1600/3627 loss=0.2577 policy=0.2293 distill=0.0435 type=0.0776 value=0.1749 call_opp_batch=324 call_label_batch=125
epoch=2 iter=1650/3627 loss=0.2643 policy=0.2343 distill=0.0440 type=0.0983 value=0.1668 call_opp_batch=332 call_label_batch=128
epoch=2 iter=1700/3627 loss=0.2886 policy=0.2605 distill=0.0439 type=0.0749 value=0.1665 call_opp_batch=295 call_label_batch=110
epoch=2 iter=1750/3627 loss=0.2526 policy=0.2252 distill=0.0430 type=0.0680 value=0.1732 call_opp_batch=324 call_label_batch=102
epoch=2 iter=1800/3627 loss=0.2637 policy=0.2344 distill=0.0437 type=0.0779 value=0.1932 call_opp_batch=331 call_label_batch=110
epoch=2 iter=1850/3627 loss=0.2709 policy=0.2420 distill=0.0494 type=0.0576 value=0.1763 call_opp_batch=288 call_label_batch=102
epoch=2 iter=1900/3627 loss=0.2311 policy=0.2027 distill=0.0490 type=0.0590 value=0.1647 call_opp_batch=324 call_label_batch=101
epoch=2 iter=1950/3627 loss=0.2481 policy=0.2206 distill=0.0449 type=0.0567 value=0.1797 call_opp_batch=331 call_label_batch=116
epoch=2 iter=2000/3627 loss=0.2470 policy=0.2196 distill=0.0433 type=0.0646 value=0.1754 call_opp_batch=327 call_label_batch=124
epoch=2 iter=2050/3627 loss=0.2378 policy=0.2120 distill=0.0425 type=0.0505 value=0.1735 call_opp_batch=304 call_label_batch=109
epoch=2 iter=2100/3627 loss=0.2302 policy=0.2063 distill=0.0368 type=0.0502 value=0.1763 call_opp_batch=323 call_label_batch=120
epoch=2 iter=2150/3627 loss=0.2508 policy=0.2236 distill=0.0396 type=0.0666 value=0.1982 call_opp_batch=305 call_label_batch=100
epoch=2 iter=2200/3627 loss=0.2275 policy=0.2004 distill=0.0439 type=0.0588 value=0.1785 call_opp_batch=326 call_label_batch=118
epoch=2 iter=2250/3627 loss=0.2459 policy=0.2166 distill=0.0488 type=0.0674 value=0.1697 call_opp_batch=335 call_label_batch=114
epoch=2 iter=2300/3627 loss=0.2263 policy=0.2006 distill=0.0406 type=0.0601 value=0.1665 call_opp_batch=323 call_label_batch=127
epoch=2 iter=2350/3627 loss=0.2583 policy=0.2295 distill=0.0492 type=0.0632 value=0.1649 call_opp_batch=309 call_label_batch=128
epoch=2 iter=2400/3627 loss=0.2704 policy=0.2427 distill=0.0441 type=0.0661 value=0.1753 call_opp_batch=314 call_label_batch=128
epoch=2 iter=2450/3627 loss=0.2242 policy=0.1987 distill=0.0407 type=0.0541 value=0.1734 call_opp_batch=309 call_label_batch=106
epoch=2 iter=2500/3627 loss=0.2879 policy=0.2605 distill=0.0393 type=0.0807 value=0.1811 call_opp_batch=306 call_label_batch=121
epoch=2 iter=2550/3627 loss=0.2231 policy=0.1990 distill=0.0416 type=0.0372 value=0.1634 call_opp_batch=280 call_label_batch=100
epoch=2 iter=2600/3627 loss=0.2575 policy=0.2312 distill=0.0402 type=0.0587 value=0.1882 call_opp_batch=305 call_label_batch=109
epoch=2 iter=2650/3627 loss=0.2697 policy=0.2384 distill=0.0449 type=0.1006 value=0.1882 call_opp_batch=310 call_label_batch=135
epoch=2 iter=2700/3627 loss=0.2605 policy=0.2350 distill=0.0427 type=0.0434 value=0.1782 call_opp_batch=310 call_label_batch=107
epoch=2 iter=2750/3627 loss=0.2436 policy=0.2173 distill=0.0413 type=0.0622 value=0.1716 call_opp_batch=291 call_label_batch=100
epoch=2 iter=2800/3627 loss=0.2260 policy=0.1968 distill=0.0473 type=0.0616 value=0.1935 call_opp_batch=298 call_label_batch=99
epoch=2 iter=2850/3627 loss=0.2337 policy=0.2066 distill=0.0435 type=0.0582 value=0.1793 call_opp_batch=301 call_label_batch=100
epoch=2 iter=2900/3627 loss=0.2368 policy=0.2116 distill=0.0383 type=0.0554 value=0.1829 call_opp_batch=328 call_label_batch=129
epoch=2 iter=2950/3627 loss=0.2532 policy=0.2252 distill=0.0430 type=0.0657 value=0.1924 call_opp_batch=294 call_label_batch=123
epoch=2 iter=3000/3627 loss=0.2539 policy=0.2265 distill=0.0421 type=0.0662 value=0.1843 call_opp_batch=323 call_label_batch=133
epoch=2 iter=3050/3627 loss=0.2571 policy=0.2299 distill=0.0423 type=0.0670 value=0.1747 call_opp_batch=300 call_label_batch=101
epoch=2 iter=3100/3627 loss=0.2569 policy=0.2307 distill=0.0407 type=0.0598 value=0.1799 call_opp_batch=311 call_label_batch=105
epoch=2 iter=3150/3627 loss=0.2741 policy=0.2477 distill=0.0403 type=0.0575 value=0.1923 call_opp_batch=301 call_label_batch=106
epoch=2 iter=3200/3627 loss=0.2395 policy=0.2135 distill=0.0392 type=0.0608 value=0.1856 call_opp_batch=329 call_label_batch=114
epoch=2 iter=3250/3627 loss=0.2487 policy=0.2231 distill=0.0389 type=0.0648 value=0.1695 call_opp_batch=316 call_label_batch=111
epoch=2 iter=3300/3627 loss=0.2278 policy=0.2017 distill=0.0437 type=0.0462 value=0.1773 call_opp_batch=324 call_label_batch=105
epoch=2 iter=3350/3627 loss=0.2645 policy=0.2353 distill=0.0509 type=0.0568 value=0.1715 call_opp_batch=314 call_label_batch=98
epoch=2 iter=3400/3627 loss=0.2582 policy=0.2318 distill=0.0415 type=0.0614 value=0.1745 call_opp_batch=315 call_label_batch=108
epoch=2 iter=3450/3627 loss=0.2661 policy=0.2390 distill=0.0411 type=0.0696 value=0.1803 call_opp_batch=303 call_label_batch=114
epoch=2 iter=3500/3627 loss=0.2585 policy=0.2316 distill=0.0382 type=0.0836 value=0.1710 call_opp_batch=321 call_label_batch=123
epoch=2 iter=3550/3627 loss=0.2433 policy=0.2186 distill=0.0382 type=0.0533 value=0.1758 call_opp_batch=330 call_label_batch=121
epoch=2 iter=3600/3627 loss=0.2538 policy=0.2266 distill=0.0431 type=0.0587 value=0.1866 call_opp_batch=299 call_label_batch=122
epoch=2 avg_loss=0.2488 policy=0.2218 distill=0.0426 type=0.0625 value=0.1780 train_call_opp=1144422 train_call_label=416390 val_acc=0.8836 top3=0.9922 call_f1=0.9236 call_precision=0.9174 call_recall=0.9298 call_pred_rate=0.3659 call_label_rate=0.3610 select_score=0.939421
type_acc: {"AnGang": 0.8636363636363636, "BuGang": 0.9402985074626866, "Chi": 0.8963875205254516, "Gang": 0.8863636363636364, "Hu": 1.0, "Pass": 0.9508949183845298, "Peng": 0.9456776352481874, "Play": 0.867276739636461}
call_metrics: {"call_action_acc": 0.9172812528453064, "call_action_total": 21966, "call_decision_acc": 0.9444535743631882, "call_f1": 0.923581279674429, "call_label_rate": 0.3609860312243221, "call_opp_total": 60850, "call_precision": 0.917400287459576, "call_pred_rate": 0.3658833196384552, "call_recall": 0.9298461258308295}
saved: model/checkpoint/v7_calibrated_095/mahjong_v7_calibrated_epoch_2.pkl
epoch=3 iter=0/3627 loss=0.2389 policy=0.2122 distill=0.0415 type=0.0633 value=0.1789 call_opp_batch=332 call_label_batch=124
epoch=3 iter=50/3627 loss=0.2680 policy=0.2416 distill=0.0399 type=0.0672 value=0.1779 call_opp_batch=331 call_label_batch=130
epoch=3 iter=100/3627 loss=0.2384 policy=0.2112 distill=0.0414 type=0.0726 value=0.1729 call_opp_batch=324 call_label_batch=120
epoch=3 iter=150/3627 loss=0.2189 policy=0.1939 distill=0.0417 type=0.0429 value=0.1737 call_opp_batch=312 call_label_batch=103
epoch=3 iter=200/3627 loss=0.2094 policy=0.1851 distill=0.0381 type=0.0428 value=0.1884 call_opp_batch=311 call_label_batch=112
epoch=3 iter=250/3627 loss=0.2444 policy=0.2196 distill=0.0354 type=0.0564 value=0.1990 call_opp_batch=320 call_label_batch=108
epoch=3 iter=300/3627 loss=0.2911 policy=0.2660 distill=0.0390 type=0.0552 value=0.1754 call_opp_batch=306 call_label_batch=101
epoch=3 iter=350/3627 loss=0.2205 policy=0.1948 distill=0.0418 type=0.0519 value=0.1721 call_opp_batch=324 call_label_batch=120
epoch=3 iter=400/3627 loss=0.2476 policy=0.2207 distill=0.0386 type=0.0799 value=0.1767 call_opp_batch=306 call_label_batch=123
epoch=3 iter=450/3627 loss=0.2359 policy=0.2099 distill=0.0396 type=0.0688 value=0.1650 call_opp_batch=334 call_label_batch=130
epoch=3 iter=500/3627 loss=0.2337 policy=0.2082 distill=0.0389 type=0.0637 value=0.1712 call_opp_batch=303 call_label_batch=117
epoch=3 iter=550/3627 loss=0.2442 policy=0.2189 distill=0.0409 type=0.0513 value=0.1719 call_opp_batch=313 call_label_batch=107
epoch=3 iter=600/3627 loss=0.2423 policy=0.2186 distill=0.0384 type=0.0480 value=0.1608 call_opp_batch=329 call_label_batch=136
epoch=3 iter=650/3627 loss=0.2456 policy=0.2209 distill=0.0397 type=0.0439 value=0.1835 call_opp_batch=298 call_label_batch=115
epoch=3 iter=700/3627 loss=0.2645 policy=0.2377 distill=0.0396 type=0.0748 value=0.1745 call_opp_batch=331 call_label_batch=122
epoch=3 iter=750/3627 loss=0.2613 policy=0.2337 distill=0.0419 type=0.0788 value=0.1653 call_opp_batch=333 call_label_batch=123
epoch=3 iter=800/3627 loss=0.2375 policy=0.2093 distill=0.0469 type=0.0646 value=0.1646 call_opp_batch=304 call_label_batch=122
epoch=3 iter=850/3627 loss=0.2406 policy=0.2155 distill=0.0378 type=0.0516 value=0.1924 call_opp_batch=315 call_label_batch=98
epoch=3 iter=900/3627 loss=0.2223 policy=0.1984 distill=0.0371 type=0.0518 value=0.1695 call_opp_batch=312 call_label_batch=100
epoch=3 iter=950/3627 loss=0.2641 policy=0.2370 distill=0.0394 type=0.0818 value=0.1683 call_opp_batch=331 call_label_batch=108
epoch=3 iter=1000/3627 loss=0.2602 policy=0.2327 distill=0.0411 type=0.0731 value=0.1806 call_opp_batch=292 call_label_batch=114
epoch=3 iter=1050/3627 loss=0.2349 policy=0.2110 distill=0.0364 type=0.0471 value=0.1844 call_opp_batch=307 call_label_batch=114
epoch=3 iter=1100/3627 loss=0.2316 policy=0.2040 distill=0.0423 type=0.0685 value=0.1840 call_opp_batch=316 call_label_batch=119
epoch=3 iter=1150/3627 loss=0.2566 policy=0.2289 distill=0.0443 type=0.0576 value=0.1888 call_opp_batch=296 call_label_batch=119
epoch=3 iter=1200/3627 loss=0.2396 policy=0.2139 distill=0.0437 type=0.0478 value=0.1641 call_opp_batch=296 call_label_batch=101
epoch=3 iter=1250/3627 loss=0.2429 policy=0.2165 distill=0.0441 type=0.0562 value=0.1615 call_opp_batch=310 call_label_batch=109
epoch=3 iter=1300/3627 loss=0.2305 policy=0.2047 distill=0.0389 type=0.0641 value=0.1756 call_opp_batch=305 call_label_batch=124
epoch=3 iter=1350/3627 loss=0.2749 policy=0.2432 distill=0.0547 type=0.0698 value=0.1732 call_opp_batch=300 call_label_batch=94
epoch=3 iter=1400/3627 loss=0.2437 policy=0.2155 distill=0.0424 type=0.0628 value=0.2069 call_opp_batch=312 call_label_batch=116
epoch=3 iter=1450/3627 loss=0.2447 policy=0.2197 distill=0.0407 type=0.0468 value=0.1750 call_opp_batch=331 call_label_batch=100
epoch=3 iter=1500/3627 loss=0.2369 policy=0.2125 distill=0.0399 type=0.0437 value=0.1735 call_opp_batch=309 call_label_batch=109
epoch=3 iter=1550/3627 loss=0.2376 policy=0.2127 distill=0.0418 type=0.0414 value=0.1728 call_opp_batch=305 call_label_batch=117
epoch=3 iter=1600/3627 loss=0.2547 policy=0.2275 distill=0.0411 type=0.0673 value=0.1859 call_opp_batch=325 call_label_batch=118
epoch=3 iter=1650/3627 loss=0.2753 policy=0.2475 distill=0.0425 type=0.0763 value=0.1709 call_opp_batch=308 call_label_batch=101
epoch=3 iter=1700/3627 loss=0.2452 policy=0.2220 distill=0.0376 type=0.0429 value=0.1652 call_opp_batch=317 call_label_batch=117
epoch=3 iter=1750/3627 loss=0.2588 policy=0.2301 distill=0.0411 type=0.0883 value=0.1810 call_opp_batch=348 call_label_batch=111
epoch=3 iter=1800/3627 loss=0.2608 policy=0.2347 distill=0.0408 type=0.0554 value=0.1853 call_opp_batch=292 call_label_batch=99
epoch=3 iter=1850/3627 loss=0.2802 policy=0.2497 distill=0.0517 type=0.0643 value=0.1824 call_opp_batch=302 call_label_batch=110
epoch=3 iter=1900/3627 loss=0.2500 policy=0.2238 distill=0.0408 type=0.0662 value=0.1663 call_opp_batch=300 call_label_batch=107
epoch=3 iter=1950/3627 loss=0.2715 policy=0.2429 distill=0.0424 type=0.0777 value=0.1903 call_opp_batch=303 call_label_batch=100
epoch=3 iter=2000/3627 loss=0.2603 policy=0.2338 distill=0.0420 type=0.0621 value=0.1701 call_opp_batch=291 call_label_batch=113
epoch=3 iter=2050/3627 loss=0.2434 policy=0.2158 distill=0.0447 type=0.0555 value=0.1862 call_opp_batch=333 call_label_batch=110
epoch=3 iter=2100/3627 loss=0.2376 policy=0.2132 distill=0.0378 type=0.0554 value=0.1705 call_opp_batch=316 call_label_batch=111
epoch=3 iter=2150/3627 loss=0.2280 policy=0.2030 distill=0.0390 type=0.0573 value=0.1685 call_opp_batch=313 call_label_batch=128
epoch=3 iter=2200/3627 loss=0.2722 policy=0.2453 distill=0.0421 type=0.0700 value=0.1638 call_opp_batch=311 call_label_batch=116
epoch=3 iter=2250/3627 loss=0.2207 policy=0.1950 distill=0.0401 type=0.0596 value=0.1717 call_opp_batch=321 call_label_batch=117
epoch=3 iter=2300/3627 loss=0.2320 policy=0.2061 distill=0.0422 type=0.0498 value=0.1779 call_opp_batch=294 call_label_batch=113
epoch=3 iter=2350/3627 loss=0.2658 policy=0.2389 distill=0.0405 type=0.0782 value=0.1625 call_opp_batch=309 call_label_batch=112
epoch=3 iter=2400/3627 loss=0.2378 policy=0.2140 distill=0.0351 type=0.0539 value=0.1806 call_opp_batch=320 call_label_batch=129
epoch=3 iter=2450/3627 loss=0.2360 policy=0.2104 distill=0.0410 type=0.0572 value=0.1677 call_opp_batch=327 call_label_batch=118
epoch=3 iter=2500/3627 loss=0.2485 policy=0.2232 distill=0.0369 type=0.0614 value=0.1866 call_opp_batch=328 call_label_batch=121
epoch=3 iter=2550/3627 loss=0.2659 policy=0.2387 distill=0.0433 type=0.0682 value=0.1659 call_opp_batch=307 call_label_batch=109
epoch=3 iter=2600/3627 loss=0.2312 policy=0.2068 distill=0.0374 type=0.0470 value=0.1876 call_opp_batch=334 call_label_batch=124
epoch=3 iter=2650/3627 loss=0.2473 policy=0.2196 distill=0.0412 type=0.0680 value=0.1973 call_opp_batch=331 call_label_batch=119
epoch=3 iter=2700/3627 loss=0.2416 policy=0.2161 distill=0.0403 type=0.0612 value=0.1627 call_opp_batch=341 call_label_batch=125
epoch=3 iter=2750/3627 loss=0.2689 policy=0.2423 distill=0.0405 type=0.0625 value=0.1848 call_opp_batch=314 call_label_batch=129
epoch=3 iter=2800/3627 loss=0.2656 policy=0.2392 distill=0.0420 type=0.0613 value=0.1698 call_opp_batch=328 call_label_batch=134
epoch=3 iter=2850/3627 loss=0.2392 policy=0.2148 distill=0.0398 type=0.0448 value=0.1724 call_opp_batch=301 call_label_batch=97
epoch=3 iter=2900/3627 loss=0.2305 policy=0.2074 distill=0.0382 type=0.0422 value=0.1586 call_opp_batch=294 call_label_batch=103
epoch=3 iter=2950/3627 loss=0.2573 policy=0.2307 distill=0.0436 type=0.0570 value=0.1699 call_opp_batch=308 call_label_batch=133
epoch=3 iter=3000/3627 loss=0.2465 policy=0.2200 distill=0.0400 type=0.0668 value=0.1785 call_opp_batch=317 call_label_batch=112
epoch=3 iter=3050/3627 loss=0.2316 policy=0.2071 distill=0.0375 type=0.0596 value=0.1669 call_opp_batch=338 call_label_batch=123
epoch=3 iter=3100/3627 loss=0.2298 policy=0.2057 distill=0.0375 type=0.0510 value=0.1732 call_opp_batch=330 call_label_batch=111
epoch=3 iter=3150/3627 loss=0.2336 policy=0.2094 distill=0.0380 type=0.0465 value=0.1783 call_opp_batch=313 call_label_batch=93
epoch=3 iter=3200/3627 loss=0.2162 policy=0.1932 distill=0.0385 type=0.0394 value=0.1599 call_opp_batch=312 call_label_batch=108
epoch=3 iter=3250/3627 loss=0.2403 policy=0.2145 distill=0.0388 type=0.0619 value=0.1809 call_opp_batch=315 call_label_batch=106
epoch=3 iter=3300/3627 loss=0.2034 policy=0.1797 distill=0.0380 type=0.0361 value=0.1883 call_opp_batch=333 call_label_batch=113
epoch=3 iter=3350/3627 loss=0.2723 policy=0.2450 distill=0.0417 type=0.0762 value=0.1663 call_opp_batch=311 call_label_batch=113
epoch=3 iter=3400/3627 loss=0.2545 policy=0.2272 distill=0.0409 type=0.0735 value=0.1778 call_opp_batch=309 call_label_batch=118
epoch=3 iter=3450/3627 loss=0.2497 policy=0.2246 distill=0.0376 type=0.0725 value=0.1541 call_opp_batch=303 call_label_batch=111
epoch=3 iter=3500/3627 loss=0.2442 policy=0.2172 distill=0.0433 type=0.0548 value=0.1863 call_opp_batch=304 call_label_batch=106
epoch=3 iter=3550/3627 loss=0.2486 policy=0.2252 distill=0.0375 type=0.0448 value=0.1664 call_opp_batch=303 call_label_batch=93
epoch=3 iter=3600/3627 loss=0.2250 policy=0.1992 distill=0.0389 type=0.0638 value=0.1780 call_opp_batch=308 call_label_batch=118
epoch=3 avg_loss=0.2442 policy=0.2182 distill=0.0400 type=0.0601 value=0.1777 train_call_opp=1144422 train_call_label=416390 val_acc=0.8843 top3=0.9924 call_f1=0.9239 call_precision=0.9207 call_recall=0.9272 call_pred_rate=0.3635 call_label_rate=0.3610 select_score=0.940136
type_acc: {"AnGang": 0.8636363636363636, "BuGang": 0.9381663113006397, "Chi": 0.8914614121510673, "Gang": 0.9261363636363636, "Hu": 1.0, "Pass": 0.9530948694967273, "Peng": 0.9460122699386503, "Play": 0.8680022629417379}
call_metrics: {"call_action_acc": 0.9152781571519621, "call_action_total": 21966, "call_decision_acc": 0.9448644207066557, "call_f1": 0.9239004695261642, "call_label_rate": 0.3609860312243221, "call_opp_total": 60850, "call_precision": 0.9206636228018625, "call_pred_rate": 0.3635332785538209, "call_recall": 0.9271601566056633}
